path,label,class
img/108_dog.jpg,3,dog
img/10908_dog.jpg,3,dog
img/10915_dog.jpg,3,dog
img/10922_dog.jpg,3,dog
img/10925_dog.jpg,3,dog
img/1092_dog.jpg,3,dog
img/10946_dog.jpg,3,dog
img/1094_dog.jpg,3,dog
img/10972_dog.jpg,3,dog
img/10979_dog.jpg,3,dog
img/1097_dog.jpg,3,dog
img/10996_dog.jpg,3,dog
img/11005_dog.jpg,3,dog
img/11017_dog.jpg,3,dog
img/11025_dog.jpg,3,dog
img/11033_dog.jpg,3,dog
img/11035_dog.jpg,3,dog
img/11044_dog.jpg,3,dog
img/11062_dog.jpg,3,dog
img/11063_dog.jpg,3,dog
img/11072_dog.jpg,3,dog
img/11073_dog.jpg,3,dog
img/11078_dog.jpg,3,dog
img/11084_dog.jpg,3,dog
img/11095_dog.jpg,3,dog
img/11098_dog.jpg,3,dog
img/11113_dog.jpg,3,dog
img/11122_dog.jpg,3,dog
img/1112_dog.jpg,3,dog
img/11143_dog.jpg,3,dog
img/11144_dog.jpg,3,dog
img/11146_dog.jpg,3,dog
img/11154_dog.jpg,3,dog
img/11156_dog.jpg,3,dog
img/11161_dog.jpg,3,dog
img/11165_dog.jpg,3,dog
img/11166_dog.jpg,3,dog
img/11167_dog.jpg,3,dog
img/11175_dog.jpg,3,dog
img/11186_dog.jpg,3,dog
img/11187_dog.jpg,3,dog
img/11190_dog.jpg,3,dog
img/11202_dog.jpg,3,dog
img/11218_dog.jpg,3,dog
img/11246_dog.jpg,3,dog
img/11248_dog.jpg,3,dog
img/11260_dog.jpg,3,dog
img/11263_dog.jpg,3,dog
img/11268_dog.jpg,3,dog
img/11270_dog.jpg,3,dog
img/11275_dog.jpg,3,dog
img/11286_dog.jpg,3,dog
img/11299_dog.jpg,3,dog
img/11315_dog.jpg,3,dog
img/11318_dog.jpg,3,dog
img/11323_dog.jpg,3,dog
img/11329_dog.jpg,3,dog
img/11331_dog.jpg,3,dog
img/11342_dog.jpg,3,dog
img/11348_dog.jpg,3,dog
img/1134_dog.jpg,3,dog
img/11352_dog.jpg,3,dog
img/1135_dog.jpg,3,dog
img/11366_dog.jpg,3,dog
img/11376_dog.jpg,3,dog
img/11377_dog.jpg,3,dog
img/1137_dog.jpg,3,dog
img/11397_dog.jpg,3,dog
img/11406_dog.jpg,3,dog
img/11438_dog.jpg,3,dog
img/11442_dog.jpg,3,dog
img/11443_dog.jpg,3,dog
img/11451_dog.jpg,3,dog
img/11463_dog.jpg,3,dog
img/11464_dog.jpg,3,dog
img/11466_dog.jpg,3,dog
img/11492_dog.jpg,3,dog
img/11494_dog.jpg,3,dog
img/11495_dog.jpg,3,dog
img/11496_dog.jpg,3,dog
img/11497_dog.jpg,3,dog
img/11508_dog.jpg,3,dog
img/11514_dog.jpg,3,dog
img/11520_dog.jpg,3,dog
img/11524_dog.jpg,3,dog
img/11526_dog.jpg,3,dog
img/11531_dog.jpg,3,dog
img/11537_dog.jpg,3,dog
img/1153_dog.jpg,3,dog
img/11552_dog.jpg,3,dog
img/11561_dog.jpg,3,dog
img/11576_dog.jpg,3,dog
img/1157_dog.jpg,3,dog
img/1158_dog.jpg,3,dog
img/11601_dog.jpg,3,dog
img/11604_dog.jpg,3,dog
img/11611_dog.jpg,3,dog
img/11623_dog.jpg,3,dog
img/11625_dog.jpg,3,dog
img/11637_dog.jpg,3,dog
img/11638_dog.jpg,3,dog
img/11663_dog.jpg,3,dog
img/11695_dog.jpg,3,dog
img/11702_dog.jpg,3,dog
img/11713_dog.jpg,3,dog
img/11723_dog.jpg,3,dog
img/11724_dog.jpg,3,dog
img/11726_dog.jpg,3,dog
img/11736_dog.jpg,3,dog
img/11738_dog.jpg,3,dog
img/1173_dog.jpg,3,dog
img/11741_dog.jpg,3,dog
img/11754_dog.jpg,3,dog
img/11771_dog.jpg,3,dog
img/11791_dog.jpg,3,dog
img/11796_dog.jpg,3,dog
img/11819_dog.jpg,3,dog
img/11820_dog.jpg,3,dog
img/11827_dog.jpg,3,dog
img/11848_dog.jpg,3,dog
img/11853_dog.jpg,3,dog
img/11854_dog.jpg,3,dog
img/11855_dog.jpg,3,dog
img/11862_dog.jpg,3,dog
img/11881_dog.jpg,3,dog
img/11894_dog.jpg,3,dog
img/11900_dog.jpg,3,dog
img/11906_dog.jpg,3,dog
img/11923_dog.jpg,3,dog
img/11925_dog.jpg,3,dog
img/11929_dog.jpg,3,dog
img/11934_dog.jpg,3,dog
img/11948_dog.jpg,3,dog
img/1194_dog.jpg,3,dog
img/11950_dog.jpg,3,dog
img/11954_dog.jpg,3,dog
img/11981_dog.jpg,3,dog
img/11989_dog.jpg,3,dog
img/11996_dog.jpg,3,dog
img/1199_dog.jpg,3,dog
img/12006_dog.jpg,3,dog
img/1200_dog.jpg,3,dog
img/12013_dog.jpg,3,dog
img/12016_dog.jpg,3,dog
img/12052_dog.jpg,3,dog
img/12054_dog.jpg,3,dog
img/1205_dog.jpg,3,dog
img/12069_dog.jpg,3,dog
img/12070_dog.jpg,3,dog
img/1207_dog.jpg,3,dog
img/12083_dog.jpg,3,dog
img/12089_dog.jpg,3,dog
img/12090_dog.jpg,3,dog
img/12099_dog.jpg,3,dog
img/12120_dog.jpg,3,dog
img/12136_dog.jpg,3,dog
img/12145_dog.jpg,3,dog
img/12178_dog.jpg,3,dog
img/12185_dog.jpg,3,dog
img/12199_dog.jpg,3,dog
img/12203_dog.jpg,3,dog
img/12206_dog.jpg,3,dog
img/12224_dog.jpg,3,dog
img/12236_dog.jpg,3,dog
img/12240_dog.jpg,3,dog
img/12243_dog.jpg,3,dog
img/12247_dog.jpg,3,dog
img/12257_dog.jpg,3,dog
img/1225_dog.jpg,3,dog
img/12275_dog.jpg,3,dog
img/12282_dog.jpg,3,dog
img/12291_dog.jpg,3,dog
img/12301_dog.jpg,3,dog
img/12311_dog.jpg,3,dog
img/12323_dog.jpg,3,dog
img/12327_dog.jpg,3,dog
img/12331_dog.jpg,3,dog
img/12342_dog.jpg,3,dog
img/12350_dog.jpg,3,dog
img/12353_dog.jpg,3,dog
img/12358_dog.jpg,3,dog
img/12372_dog.jpg,3,dog
img/12391_dog.jpg,3,dog
img/12432_dog.jpg,3,dog
img/1245_dog.jpg,3,dog
img/12469_dog.jpg,3,dog
img/12481_dog.jpg,3,dog
img/12486_dog.jpg,3,dog
img/12489_dog.jpg,3,dog
img/12497_dog.jpg,3,dog
img/12515_dog.jpg,3,dog
img/12516_dog.jpg,3,dog
img/12519_dog.jpg,3,dog
img/12533_dog.jpg,3,dog
img/12546_dog.jpg,3,dog
img/12557_dog.jpg,3,dog
img/12560_dog.jpg,3,dog
img/12565_dog.jpg,3,dog
img/12568_dog.jpg,3,dog
img/12570_dog.jpg,3,dog
img/12572_dog.jpg,3,dog
img/12574_dog.jpg,3,dog
img/12579_dog.jpg,3,dog
img/12582_dog.jpg,3,dog
img/12594_dog.jpg,3,dog
img/12622_dog.jpg,3,dog
img/12631_dog.jpg,3,dog
img/12650_dog.jpg,3,dog
img/12653_dog.jpg,3,dog
img/12656_dog.jpg,3,dog
img/12662_dog.jpg,3,dog
img/12683_dog.jpg,3,dog
img/12687_dog.jpg,3,dog
img/12688_dog.jpg,3,dog
img/12697_dog.jpg,3,dog
img/12702_dog.jpg,3,dog
img/12717_dog.jpg,3,dog
img/12727_dog.jpg,3,dog
img/12729_dog.jpg,3,dog
img/12735_dog.jpg,3,dog
img/1273_dog.jpg,3,dog
img/1275_dog.jpg,3,dog
img/12769_dog.jpg,3,dog
img/12770_dog.jpg,3,dog
img/12792_dog.jpg,3,dog
img/1281_dog.jpg,3,dog
img/12826_dog.jpg,3,dog
img/12830_dog.jpg,3,dog
img/12833_dog.jpg,3,dog
img/12834_dog.jpg,3,dog
img/12840_dog.jpg,3,dog
img/12852_dog.jpg,3,dog
img/12885_dog.jpg,3,dog
img/12891_dog.jpg,3,dog
img/12909_dog.jpg,3,dog
img/12913_dog.jpg,3,dog
img/12914_dog.jpg,3,dog
img/12932_dog.jpg,3,dog
img/12938_dog.jpg,3,dog
img/12948_dog.jpg,3,dog
img/12963_dog.jpg,3,dog
img/12975_dog.jpg,3,dog
img/12988_dog.jpg,3,dog
img/1299_dog.jpg,3,dog
img/129_dog.jpg,3,dog
img/13046_dog.jpg,3,dog
img/13049_dog.jpg,3,dog
img/13051_dog.jpg,3,dog
img/13058_dog.jpg,3,dog
img/13068_dog.jpg,3,dog
img/13074_dog.jpg,3,dog
img/13088_dog.jpg,3,dog
img/13098_dog.jpg,3,dog
img/13101_dog.jpg,3,dog
img/13104_dog.jpg,3,dog
img/13105_dog.jpg,3,dog
img/13112_dog.jpg,3,dog
img/13113_dog.jpg,3,dog
img/13122_dog.jpg,3,dog
img/13143_dog.jpg,3,dog
img/13151_dog.jpg,3,dog
img/13152_dog.jpg,3,dog
img/13160_dog.jpg,3,dog
img/13162_dog.jpg,3,dog
img/13174_dog.jpg,3,dog
img/13188_dog.jpg,3,dog
img/13191_dog.jpg,3,dog
img/13204_dog.jpg,3,dog
img/13237_dog.jpg,3,dog
img/13246_dog.jpg,3,dog
img/13247_dog.jpg,3,dog
img/13250_dog.jpg,3,dog
img/13252_dog.jpg,3,dog
img/13253_dog.jpg,3,dog
img/13257_dog.jpg,3,dog
img/13258_dog.jpg,3,dog
img/13284_dog.jpg,3,dog
img/13286_dog.jpg,3,dog
img/13289_dog.jpg,3,dog
img/13317_dog.jpg,3,dog
img/1331_dog.jpg,3,dog
img/1332_dog.jpg,3,dog
img/13346_dog.jpg,3,dog
img/13353_dog.jpg,3,dog
img/13357_dog.jpg,3,dog
img/13360_dog.jpg,3,dog
img/13361_dog.jpg,3,dog
img/13362_dog.jpg,3,dog
img/13376_dog.jpg,3,dog
img/13388_dog.jpg,3,dog
img/13393_dog.jpg,3,dog
img/13406_dog.jpg,3,dog
img/13412_dog.jpg,3,dog
img/13457_dog.jpg,3,dog
img/1345_dog.jpg,3,dog
img/13462_dog.jpg,3,dog
img/1347_dog.jpg,3,dog
img/13500_dog.jpg,3,dog
img/13518_dog.jpg,3,dog
img/13528_dog.jpg,3,dog
img/13529_dog.jpg,3,dog
img/13533_dog.jpg,3,dog
img/13549_dog.jpg,3,dog
img/13552_dog.jpg,3,dog
img/1356_dog.jpg,3,dog
img/13580_dog.jpg,3,dog
img/13593_dog.jpg,3,dog
img/13599_dog.jpg,3,dog
img/13605_dog.jpg,3,dog
img/13611_dog.jpg,3,dog
img/13619_dog.jpg,3,dog
img/13625_dog.jpg,3,dog
img/13645_dog.jpg,3,dog
img/13652_dog.jpg,3,dog
img/13659_dog.jpg,3,dog
img/13674_dog.jpg,3,dog
img/13677_dog.jpg,3,dog
img/13680_dog.jpg,3,dog
img/13681_dog.jpg,3,dog
img/13686_dog.jpg,3,dog
img/13690_dog.jpg,3,dog
img/13722_dog.jpg,3,dog
img/13759_dog.jpg,3,dog
img/13766_dog.jpg,3,dog
img/13774_dog.jpg,3,dog
img/13782_dog.jpg,3,dog
img/13793_dog.jpg,3,dog
img/13806_dog.jpg,3,dog
img/13830_dog.jpg,3,dog
img/13841_dog.jpg,3,dog
img/13843_dog.jpg,3,dog
img/13866_dog.jpg,3,dog
img/13873_dog.jpg,3,dog
img/13886_dog.jpg,3,dog
img/13912_dog.jpg,3,dog
img/13927_dog.jpg,3,dog
img/13931_dog.jpg,3,dog
img/13949_dog.jpg,3,dog
img/13961_dog.jpg,3,dog
img/13981_dog.jpg,3,dog
img/13984_dog.jpg,3,dog
img/13991_dog.jpg,3,dog
img/13999_dog.jpg,3,dog
img/14002_dog.jpg,3,dog
img/14005_dog.jpg,3,dog
img/14016_dog.jpg,3,dog
img/14027_dog.jpg,3,dog
img/1402_dog.jpg,3,dog
img/14034_dog.jpg,3,dog
img/14035_dog.jpg,3,dog
img/14077_dog.jpg,3,dog
img/14094_dog.jpg,3,dog
img/14104_dog.jpg,3,dog
img/14120_dog.jpg,3,dog
img/14122_dog.jpg,3,dog
img/1412_dog.jpg,3,dog
img/14141_dog.jpg,3,dog
img/14160_dog.jpg,3,dog
img/14161_dog.jpg,3,dog
img/14185_dog.jpg,3,dog
img/14186_dog.jpg,3,dog
img/1418_dog.jpg,3,dog
img/1420_dog.jpg,3,dog
img/14222_dog.jpg,3,dog
img/14224_dog.jpg,3,dog
img/14228_dog.jpg,3,dog
img/14247_dog.jpg,3,dog
img/1424_dog.jpg,3,dog
img/14260_dog.jpg,3,dog
img/14274_dog.jpg,3,dog
img/14277_dog.jpg,3,dog
img/14299_dog.jpg,3,dog
img/14321_dog.jpg,3,dog
img/14323_dog.jpg,3,dog
img/14332_dog.jpg,3,dog
img/14338_dog.jpg,3,dog
img/14347_dog.jpg,3,dog
img/14356_dog.jpg,3,dog
img/14367_dog.jpg,3,dog
img/14392_dog.jpg,3,dog
img/14406_dog.jpg,3,dog
img/14409_dog.jpg,3,dog
img/14433_dog.jpg,3,dog
img/14438_dog.jpg,3,dog
img/14454_dog.jpg,3,dog
img/14466_dog.jpg,3,dog
img/14478_dog.jpg,3,dog
img/14496_dog.jpg,3,dog
img/14505_dog.jpg,3,dog
img/14523_dog.jpg,3,dog
img/14531_dog.jpg,3,dog
img/14534_dog.jpg,3,dog
img/14571_dog.jpg,3,dog
img/14580_dog.jpg,3,dog
img/1461_dog.jpg,3,dog
img/14628_dog.jpg,3,dog
img/14633_dog.jpg,3,dog
img/14651_dog.jpg,3,dog
img/14658_dog.jpg,3,dog
img/14664_dog.jpg,3,dog
img/14670_dog.jpg,3,dog
img/14674_dog.jpg,3,dog
img/14678_dog.jpg,3,dog
img/14682_dog.jpg,3,dog
img/14683_dog.jpg,3,dog
img/14692_dog.jpg,3,dog
img/14697_dog.jpg,3,dog
img/14701_dog.jpg,3,dog
img/14708_dog.jpg,3,dog
img/14725_dog.jpg,3,dog
img/14735_dog.jpg,3,dog
img/14749_dog.jpg,3,dog
img/14751_dog.jpg,3,dog
img/1475_dog.jpg,3,dog
img/14760_dog.jpg,3,dog
img/14761_dog.jpg,3,dog
img/14763_dog.jpg,3,dog
img/14764_dog.jpg,3,dog
img/14792_dog.jpg,3,dog
img/14793_dog.jpg,3,dog
img/14798_dog.jpg,3,dog
img/14803_dog.jpg,3,dog
img/1483_dog.jpg,3,dog
img/14842_dog.jpg,3,dog
img/14851_dog.jpg,3,dog
img/14876_dog.jpg,3,dog
img/1487_dog.jpg,3,dog
img/14882_dog.jpg,3,dog
img/14897_dog.jpg,3,dog
img/14909_dog.jpg,3,dog
img/14930_dog.jpg,3,dog
img/14932_dog.jpg,3,dog
img/14933_dog.jpg,3,dog
img/14953_dog.jpg,3,dog
img/14961_dog.jpg,3,dog
img/14962_dog.jpg,3,dog
img/14964_dog.jpg,3,dog
img/14966_dog.jpg,3,dog
img/14976_dog.jpg,3,dog
img/14988_dog.jpg,3,dog
img/14993_dog.jpg,3,dog
img/149_dog.jpg,3,dog
img/15007_dog.jpg,3,dog
img/15018_dog.jpg,3,dog
img/15020_dog.jpg,3,dog
img/15030_dog.jpg,3,dog
img/15033_dog.jpg,3,dog
img/1504_dog.jpg,3,dog
img/15075_dog.jpg,3,dog
img/15090_dog.jpg,3,dog
img/15104_dog.jpg,3,dog
img/15131_dog.jpg,3,dog
img/15134_dog.jpg,3,dog
img/1514_dog.jpg,3,dog
img/15167_dog.jpg,3,dog
img/15178_dog.jpg,3,dog
img/15187_dog.jpg,3,dog
img/1518_dog.jpg,3,dog
img/15208_dog.jpg,3,dog
img/1520_dog.jpg,3,dog
img/15214_dog.jpg,3,dog
img/15220_dog.jpg,3,dog
img/1522_dog.jpg,3,dog
img/15230_dog.jpg,3,dog
img/15234_dog.jpg,3,dog
img/15243_dog.jpg,3,dog
img/15258_dog.jpg,3,dog
img/1526_dog.jpg,3,dog
img/15294_dog.jpg,3,dog
img/15302_dog.jpg,3,dog
img/15313_dog.jpg,3,dog
img/15320_dog.jpg,3,dog
img/15321_dog.jpg,3,dog
img/15337_dog.jpg,3,dog
img/15341_dog.jpg,3,dog
img/15348_dog.jpg,3,dog
img/15355_dog.jpg,3,dog
img/15363_dog.jpg,3,dog
img/15366_dog.jpg,3,dog
img/15371_dog.jpg,3,dog
img/15372_dog.jpg,3,dog
img/15379_dog.jpg,3,dog
img/15394_dog.jpg,3,dog
img/1539_dog.jpg,3,dog
img/15404_dog.jpg,3,dog
img/15409_dog.jpg,3,dog
img/15432_dog.jpg,3,dog
img/15433_dog.jpg,3,dog
img/15450_dog.jpg,3,dog
img/15451_dog.jpg,3,dog
img/1546_dog.jpg,3,dog
img/15476_dog.jpg,3,dog
img/15477_dog.jpg,3,dog
img/15486_dog.jpg,3,dog
img/15489_dog.jpg,3,dog
img/15500_dog.jpg,3,dog
img/15511_dog.jpg,3,dog
img/15528_dog.jpg,3,dog
img/15545_dog.jpg,3,dog
img/15550_dog.jpg,3,dog
img/15557_dog.jpg,3,dog
img/15576_dog.jpg,3,dog
img/15592_dog.jpg,3,dog
img/15603_dog.jpg,3,dog
img/15607_dog.jpg,3,dog
img/15654_dog.jpg,3,dog
img/15673_dog.jpg,3,dog
img/15686_dog.jpg,3,dog
img/15687_dog.jpg,3,dog
img/1568_dog.jpg,3,dog
img/15702_dog.jpg,3,dog
img/15709_dog.jpg,3,dog
img/15710_dog.jpg,3,dog
img/15714_dog.jpg,3,dog
img/15725_dog.jpg,3,dog
img/15729_dog.jpg,3,dog
img/15734_dog.jpg,3,dog
img/15737_dog.jpg,3,dog
img/15748_dog.jpg,3,dog
img/15762_dog.jpg,3,dog
img/15765_dog.jpg,3,dog
img/15775_dog.jpg,3,dog
img/15776_dog.jpg,3,dog
img/15787_dog.jpg,3,dog
img/15799_dog.jpg,3,dog
img/157_dog.jpg,3,dog
img/15809_dog.jpg,3,dog
img/15816_dog.jpg,3,dog
img/1581_dog.jpg,3,dog
img/15846_dog.jpg,3,dog
img/15850_dog.jpg,3,dog
img/15862_dog.jpg,3,dog
img/15863_dog.jpg,3,dog
img/15895_dog.jpg,3,dog
img/15899_dog.jpg,3,dog
img/1589_dog.jpg,3,dog
img/158_dog.jpg,3,dog
img/15909_dog.jpg,3,dog
img/15916_dog.jpg,3,dog
img/1592_dog.jpg,3,dog
img/15940_dog.jpg,3,dog
img/15944_dog.jpg,3,dog
img/15953_dog.jpg,3,dog
img/15969_dog.jpg,3,dog
img/15974_dog.jpg,3,dog
img/15981_dog.jpg,3,dog
img/15986_dog.jpg,3,dog
img/15988_dog.jpg,3,dog
img/15990_dog.jpg,3,dog
img/16010_dog.jpg,3,dog
img/1601_dog.jpg,3,dog
img/16044_dog.jpg,3,dog
img/16048_dog.jpg,3,dog
img/16080_dog.jpg,3,dog
img/16082_dog.jpg,3,dog
img/16099_dog.jpg,3,dog
img/16111_dog.jpg,3,dog
img/16135_dog.jpg,3,dog
img/16151_dog.jpg,3,dog
img/16167_dog.jpg,3,dog
img/16169_dog.jpg,3,dog
img/16186_dog.jpg,3,dog
img/16189_dog.jpg,3,dog
img/1619_dog.jpg,3,dog
img/16200_dog.jpg,3,dog
img/16205_dog.jpg,3,dog
img/16211_dog.jpg,3,dog
img/16213_dog.jpg,3,dog
img/16237_dog.jpg,3,dog
img/16248_dog.jpg,3,dog
img/16270_dog.jpg,3,dog
img/16271_dog.jpg,3,dog
img/16278_dog.jpg,3,dog
img/16281_dog.jpg,3,dog
img/16283_dog.jpg,3,dog
img/16292_dog.jpg,3,dog
img/16312_dog.jpg,3,dog
img/16322_dog.jpg,3,dog
img/16352_dog.jpg,3,dog
img/16359_dog.jpg,3,dog
img/1635_dog.jpg,3,dog
img/16362_dog.jpg,3,dog
img/16375_dog.jpg,3,dog
img/16378_dog.jpg,3,dog
img/1637_dog.jpg,3,dog
img/16404_dog.jpg,3,dog
img/16409_dog.jpg,3,dog
img/16420_dog.jpg,3,dog
img/16432_dog.jpg,3,dog
img/16437_dog.jpg,3,dog
img/16445_dog.jpg,3,dog
img/16454_dog.jpg,3,dog
img/16460_dog.jpg,3,dog
img/16470_dog.jpg,3,dog
img/16471_dog.jpg,3,dog
img/1648_dog.jpg,3,dog
img/16495_dog.jpg,3,dog
img/16497_dog.jpg,3,dog
img/16511_dog.jpg,3,dog
img/16525_dog.jpg,3,dog
img/16535_dog.jpg,3,dog
img/16541_dog.jpg,3,dog
img/16545_dog.jpg,3,dog
img/1654_dog.jpg,3,dog
img/16557_dog.jpg,3,dog
img/16561_dog.jpg,3,dog
img/16567_dog.jpg,3,dog
img/16579_dog.jpg,3,dog
img/1657_dog.jpg,3,dog
img/16581_dog.jpg,3,dog
img/16611_dog.jpg,3,dog
img/16624_dog.jpg,3,dog
img/16627_dog.jpg,3,dog
img/1662_dog.jpg,3,dog
img/1663_dog.jpg,3,dog
img/16644_dog.jpg,3,dog
img/16654_dog.jpg,3,dog
img/16659_dog.jpg,3,dog
img/16699_dog.jpg,3,dog
img/16702_dog.jpg,3,dog
img/16742_dog.jpg,3,dog
img/16749_dog.jpg,3,dog
img/16768_dog.jpg,3,dog
img/16772_dog.jpg,3,dog
img/16782_dog.jpg,3,dog
img/16796_dog.jpg,3,dog
img/16798_dog.jpg,3,dog
img/16799_dog.jpg,3,dog
img/16800_dog.jpg,3,dog
img/16813_dog.jpg,3,dog
img/16824_dog.jpg,3,dog
img/16836_dog.jpg,3,dog
img/16853_dog.jpg,3,dog
img/16860_dog.jpg,3,dog
img/16874_dog.jpg,3,dog
img/16887_dog.jpg,3,dog
img/16897_dog.jpg,3,dog
img/168_dog.jpg,3,dog
img/16900_dog.jpg,3,dog
img/1692_dog.jpg,3,dog
img/16932_dog.jpg,3,dog
img/16934_dog.jpg,3,dog
img/16935_dog.jpg,3,dog
img/16936_dog.jpg,3,dog
img/16950_dog.jpg,3,dog
img/16956_dog.jpg,3,dog
img/16958_dog.jpg,3,dog
img/16970_dog.jpg,3,dog
img/16977_dog.jpg,3,dog
img/16980_dog.jpg,3,dog
img/17007_dog.jpg,3,dog
img/17010_dog.jpg,3,dog
img/17028_dog.jpg,3,dog
img/17056_dog.jpg,3,dog
img/17066_dog.jpg,3,dog
img/17080_dog.jpg,3,dog
img/17095_dog.jpg,3,dog
img/17103_dog.jpg,3,dog
img/17122_dog.jpg,3,dog
img/17142_dog.jpg,3,dog
img/17149_dog.jpg,3,dog
img/1714_dog.jpg,3,dog
img/17153_dog.jpg,3,dog
img/17166_dog.jpg,3,dog
img/17176_dog.jpg,3,dog
img/17187_dog.jpg,3,dog
img/1718_dog.jpg,3,dog
img/17190_dog.jpg,3,dog
img/17191_dog.jpg,3,dog
img/1720_dog.jpg,3,dog
img/17237_dog.jpg,3,dog
img/17260_dog.jpg,3,dog
img/17266_dog.jpg,3,dog
img/17279_dog.jpg,3,dog
img/1727_dog.jpg,3,dog
img/17294_dog.jpg,3,dog
img/17298_dog.jpg,3,dog
img/17306_dog.jpg,3,dog
img/17307_dog.jpg,3,dog
img/17316_dog.jpg,3,dog
img/17333_dog.jpg,3,dog
img/17344_dog.jpg,3,dog
img/17347_dog.jpg,3,dog
img/17355_dog.jpg,3,dog
img/17359_dog.jpg,3,dog
img/17369_dog.jpg,3,dog
img/17376_dog.jpg,3,dog
img/17377_dog.jpg,3,dog
img/17389_dog.jpg,3,dog
img/17393_dog.jpg,3,dog
img/17400_dog.jpg,3,dog
img/17401_dog.jpg,3,dog
img/17426_dog.jpg,3,dog
img/17432_dog.jpg,3,dog
img/17446_dog.jpg,3,dog
img/17494_dog.jpg,3,dog
img/17496_dog.jpg,3,dog
img/174_dog.jpg,3,dog
img/17502_dog.jpg,3,dog
img/17509_dog.jpg,3,dog
img/17519_dog.jpg,3,dog
img/1751_dog.jpg,3,dog
img/17528_dog.jpg,3,dog
img/17529_dog.jpg,3,dog
img/17548_dog.jpg,3,dog
img/1755_dog.jpg,3,dog
img/17592_dog.jpg,3,dog
img/17596_dog.jpg,3,dog
img/17600_dog.jpg,3,dog
img/17612_dog.jpg,3,dog
img/17613_dog.jpg,3,dog
img/17620_dog.jpg,3,dog
img/17639_dog.jpg,3,dog
img/17643_dog.jpg,3,dog
img/17646_dog.jpg,3,dog
img/17657_dog.jpg,3,dog
img/17660_dog.jpg,3,dog
img/17666_dog.jpg,3,dog
img/17671_dog.jpg,3,dog
img/17709_dog.jpg,3,dog
img/17711_dog.jpg,3,dog
img/17712_dog.jpg,3,dog
img/17722_dog.jpg,3,dog
img/17734_dog.jpg,3,dog
img/17741_dog.jpg,3,dog
img/17757_dog.jpg,3,dog
img/17774_dog.jpg,3,dog
img/17779_dog.jpg,3,dog
